LSOA_Code,LSOA Name,Health and Disability Decile,Barriers to Housing & Services Decile,IDAOPI Decile,LA_Name,Service_users_LSOA,GP_PT_walk_mins,GP_PT_15mins_perc,LA_Code,Total_Above 65,Household deprivation (6 categories) Code,Household deprivation (6 categories),Observation_x,Total_Disablities,Car or van availability (5 categories) Code,Car or van availability (5 categories),Observation_y
E01025033,Hyndburn 002B E01025033,3.0,4.0,6.0,Hyndburn,825.799674987793,13.9222677641082,72.4907068108356,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025034,Hyndburn 002C E01025034,2.0,10.0,6.0,Hyndburn,735.749656677246,11.7692071173922,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025035,Hyndburn 008A E01025035,2.0,10.0,4.0,Hyndburn,662.072357177734,12.2904790003757,80.989180718852,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025036,Hyndburn 008B E01025036,1.0,10.0,2.0,Hyndburn,801.240585327148,5.35839080642819,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025037,Hyndburn 008C E01025037,2.0,10.0,4.0,Hyndburn,638.536552429199,11.2538462486803,81.4102562800511,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025038,Hyndburn 008D E01025038,3.0,10.0,8.0,Hyndburn,613.977447509766,19.1665165732229,0.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025039,Hyndburn 008E E01025039,4.0,10.0,8.0,Hyndburn,503.46150970459,19.3038419475614,0.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025040,Hyndburn 008F E01025040,4.0,7.0,9.0,Hyndburn,638.536560058594,16.8164262792582,19.2307695064981,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025041,Hyndburn 006A E01025041,1.0,10.0,1.0,Hyndburn,675.375221252441,4.92922732847793,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025042,Hyndburn 006B E01025042,1.0,10.0,1.0,Hyndburn,633.420093536377,8.53403878433894,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025044,Hyndburn 005A E01025044,2.0,10.0,4.0,Hyndburn,511.647872924805,7.12017996251389,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025045,Hyndburn 005B E01025045,1.0,8.0,1.0,Hyndburn,525.974021911621,11.9319455400376,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025046,Hyndburn 005C E01025046,1.0,10.0,1.0,Hyndburn,642.62971496582,2.97660828699931,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025048,Hyndburn 002D E01025048,3.0,7.0,7.0,Hyndburn,705.050788879395,13.2255297177468,81.5674900051581,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025049,Hyndburn 002E E01025049,1.0,10.0,2.0,Hyndburn,798.170700073242,5.62562834290339,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025050,Hyndburn 002F E01025050,1.0,9.0,4.0,Hyndburn,652.862701416016,8.32142632243362,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025051,Hyndburn 004A E01025051,1.0,3.0,3.0,Hyndburn,616.024047851563,13.6435880856101,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025052,Hyndburn 004B E01025052,5.0,10.0,9.0,Hyndburn,652.862724304199,12.6804857822893,81.6614432499744,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025053,Hyndburn 002G E01025053,3.0,4.0,7.0,Hyndburn,655.932586669922,15.4466458489927,60.0624027646557,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025054,Hyndburn 009A E01025054,2.0,9.0,4.0,Hyndburn,786.91446685791,10.0197009995267,80.3641086565975,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025055,Hyndburn 007A E01025055,1.0,10.0,3.0,Hyndburn,724.49340057373,3.99088989343625,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025056,Hyndburn 009B E01025056,5.0,10.0,8.0,Hyndburn,620.117248535156,9.45006604401251,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025057,Hyndburn 004C E01025057,2.0,10.0,6.0,Hyndburn,708.120674133301,3.92956648997119,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025058,Hyndburn 004D E01025058,2.0,10.0,4.0,Hyndburn,670.258720397949,6.82018332901533,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025059,Hyndburn 004E E01025059,1.0,10.0,3.0,Hyndburn,687.654769897461,6.52894344012055,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025060,Hyndburn 001A E01025060,1.0,10.0,3.0,Hyndburn,616.024070739746,10.4987211781421,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025061,Hyndburn 001B E01025061,3.0,7.0,7.0,Hyndburn,697.887718200684,12.1199270303735,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025062,Hyndburn 001C E01025062,1.0,10.0,2.0,Hyndburn,731.65648651123,7.07379014209718,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025063,Hyndburn 001D E01025063,2.0,9.0,3.0,Hyndburn,710.167251586914,12.9291353724923,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025064,Hyndburn 001E E01025064,6.0,10.0,10.0,Hyndburn,705.050804138184,9.923628613751,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025065,Hyndburn 001F E01025065,2.0,10.0,5.0,Hyndburn,781.797973632813,8.03321989489449,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025066,Hyndburn 001G E01025066,3.0,10.0,8.0,Hyndburn,656.955879211426,6.29242979920597,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025067,Hyndburn 004F E01025067,1.0,10.0,2.0,Hyndburn,725.516716003418,8.92648793351897,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025068,Hyndburn 004G E01025068,1.0,10.0,1.0,Hyndburn,755.192268371582,10.0502033393949,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025069,Hyndburn 004H E01025069,2.0,10.0,3.0,Hyndburn,646.722938537598,12.7395569742902,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025070,Hyndburn 003A E01025070,1.0,10.0,3.0,Hyndburn,504.484817504883,5.36292091359065,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025071,Hyndburn 003B E01025071,2.0,10.0,4.0,Hyndburn,630.350196838379,5.81680198228352,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025072,Hyndburn 003C E01025072,1.0,10.0,3.0,Hyndburn,655.932579040527,3.97700467117592,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025073,Hyndburn 003D E01025073,2.0,10.0,6.0,Hyndburn,604.767807006836,7.15654832307007,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025074,Hyndburn 003E E01025074,4.0,10.0,10.0,Hyndburn,584.301887512207,10.3785637987823,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025075,Hyndburn 007B E01025075,2.0,10.0,4.0,Hyndburn,797.147399902344,8.62616181523301,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025076,Hyndburn 007C E01025076,1.0,10.0,3.0,Hyndburn,651.839385986328,4.57119307130391,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025077,Hyndburn 007D E01025077,1.0,10.0,3.0,Hyndburn,646.722923278809,9.86707290874586,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025078,Hyndburn 007E E01025078,3.0,10.0,7.0,Hyndburn,645.699645996094,13.303327753178,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025079,Hyndburn 009C E01025079,3.0,9.0,7.0,Hyndburn,739.842834472656,15.002544818161,33.7482711625584,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025080,Hyndburn 009D E01025080,5.0,7.0,6.0,Hyndburn,683.561576843262,15.566826755749,35.4790414633689,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025081,Hyndburn 005D E01025081,4.0,8.0,7.0,Hyndburn,677.421798706055,13.9943201268671,60.5740185692181,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025082,Hyndburn 006E E01025082,1.0,10.0,1.0,Hyndburn,679.468399047852,11.6911145565585,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025083,Hyndburn 006F E01025083,1.0,10.0,3.0,Hyndburn,829.892852783203,8.90966714098852,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025084,Hyndburn 006G E01025084,1.0,10.0,1.0,Hyndburn,563.835960388184,9.77190546910878,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01033231,Hyndburn 006H E01033231,1.0,10.0,1.0,Hyndburn,900.500259399414,4.52867040567081,100.0,E07000120,15006.0,4.0,Household is deprived in three dimensions,1985.0,21.6,0.0,No cars or vans in household,8818.0
E01025085,Lancaster 004A E01025085,2.0,9.0,6.0,Lancaster,626.646614074707,26.4685595450726,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025086,Lancaster 004B E01025086,5.0,8.0,7.0,Lancaster,680.596305847168,25.3291919227401,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025087,Lancaster 004C E01025087,2.0,10.0,3.0,Lancaster,708.608665466309,21.9116687292475,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025088,Lancaster 001A E01025088,5.0,4.0,9.0,Lancaster,472.059959411621,17.221054609019,20.4395595728554,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025089,Lancaster 003A E01025089,4.0,10.0,6.0,Lancaster,650.508979797363,16.2263478821202,40.3508755263227,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025090,Lancaster 003B E01025090,6.0,7.0,8.0,Lancaster,779.158271789551,16.5977229704536,18.1091869282476,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025091,Lancaster 013A E01025091,1.0,7.0,2.0,Lancaster,669.183876037598,17.0056894162381,38.4496124437557,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025092,Lancaster 013B E01025092,1.0,4.0,2.0,Lancaster,532.23461151123,17.7007602039135,26.510720057201,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025093,Lancaster 014A E01025093,2.0,6.0,4.0,Lancaster,739.733489990234,9.13019620439247,100.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025094,Lancaster 014B E01025094,3.0,10.0,2.0,Lancaster,639.096519470215,7.21883108746631,100.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025095,Lancaster 013C E01025095,5.0,4.0,7.0,Lancaster,518.747192382813,11.1225799318275,76.9999990587298,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025096,Lancaster 001B E01025096,4.0,10.0,7.0,Lancaster,700.308700561523,8.62799991962391,100.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025097,Lancaster 001C E01025097,2.0,9.0,2.0,Lancaster,670.221343994141,10.3256967642495,100.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025098,Lancaster 001D E01025098,2.0,10.0,6.0,Lancaster,618.346649169922,6.82171134080922,100.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025099,Lancaster 014C E01025099,3.0,6.0,4.0,Lancaster,810.283096313477,10.5124200020849,100.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025100,Lancaster 017A E01025100,2.0,9.0,5.0,Lancaster,693.046241760254,17.5650001521613,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025101,Lancaster 017B E01025101,1.0,6.0,3.0,Lancaster,654.65894317627,15.662567269055,20.9191772225577,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025102,Lancaster 017C E01025102,7.0,8.0,5.0,Lancaster,552.984512329102,10.2575984780039,100.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025103,Lancaster 017D E01025103,7.0,4.0,10.0,Lancaster,539.4970703125,18.6239235559418,24.6153830924345,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025105,Lancaster 019A E01025105,8.0,3.0,10.0,Lancaster,536.38459777832,40.5051260397857,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025106,Lancaster 019B E01025106,4.0,7.0,5.0,Lancaster,782.270729064941,24.5776257658868,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025107,Lancaster 019C E01025107,5.0,3.0,9.0,Lancaster,704.458679199219,24.2112811690207,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025108,Lancaster 005A E01025108,4.0,10.0,8.0,Lancaster,552.984497070313,27.5190808303023,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025109,Lancaster 005B E01025109,6.0,4.0,9.0,Lancaster,463.759986877441,40.1730869294577,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025110,Lancaster 009A E01025110,1.0,8.0,1.0,Lancaster,723.133567810059,21.0889953431143,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025111,Lancaster 008A E01025111,2.0,8.0,4.0,Lancaster,755.295883178711,30.7380083473908,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025112,Lancaster 006A E01025112,1.0,8.0,1.0,Lancaster,808.208084106445,25.1330809670631,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025113,Lancaster 008B E01025113,3.0,10.0,4.0,Lancaster,662.958908081055,27.67212842704,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025114,Lancaster 016A E01025114,4.0,10.0,5.0,Lancaster,706.533676147461,16.110954691466,31.2775321358213,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025115,Lancaster 016B E01025115,1.0,9.0,1.0,Lancaster,684.746276855469,15.4067578353661,41.5151512855603,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025116,Lancaster 009B E01025116,1.0,8.0,4.0,Lancaster,684.746292114258,17.3727728552606,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025117,Lancaster 009C E01025117,1.0,8.0,1.0,Lancaster,670.221382141113,18.065418172986,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025118,Lancaster 008C E01025118,1.0,10.0,4.0,Lancaster,495.922317504883,19.9535356811903,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
E01025119,Lancaster 008D E01025119,4.0,10.0,6.0,Lancaster,598.634254455566,16.7300520272231,0.0,E07000121,29348.0,4.0,Household is deprived in three dimensions,2132.0,19.9,0.0,No cars or vans in household,13632.0
